label,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20
?,401.20312,70.79412,42.829327,15.478337,8.467347,22.262833,-0.10500667,20.16705,-6.564668,11.829347,-6.040084,0.5463226,-6.9788938,2.9041295,-6.581616,10.033766,-7.573577,5.635279,-8.09562,1.8020096
?,402.88727,79.561615,41.09141,10.806267,0.43398702,15.991927,-4.476122,20.84454,-3.873841,14.007266,-2.7784405,8.605045,1.7337881,6.612377,-5.978763,5.378106,-10.360097,2.760073,-7.6766953,3.1390584
?,385.99045,68.8705,49.510014,20.847752,7.259639,21.417894,-0.88570565,19.549091,-6.4151626,12.6413965,-1.4520143,8.681465,-2.1449924,3.895094,-4.882579,10.696947,-6.293734,5.2623215,-7.611351,-0.18384853
?,385.99265,64.15897,41.348427,24.072289,13.375667,21.954567,-1.3312042,18.199236,-4.63849,14.388833,-4.088264,7.6448016,-1.3450327,2.123021,-6.9907813,8.823128,-7.9411883,4.1727767,-5.920687,1.9863381
?,374.99792,66.805916,44.413094,20.010836,8.874754,22.1455,-0.9651828,16.981487,-7.3844647,13.718964,-4.463926,5.3449225,-1.366908,5.111051,-6.5764704,6.8389673,-5.820588,7.21109,-8.068682,1.9672314
?,373.96884,66.794136,45.397568,22.579168,9.617919,21.777782,-0.50566244,17.937803,-5.2035465,14.510629,-0.62588984,6.985645,-2.1486058,3.4314919,-5.874602,8.045593,-7.040787,4.0285234,-7.567621,0.595743
?,374.69806,65.702446,46.97935,22.740778,11.909887,23.296305,-1.5959438,16.28057,-5.236874,15.264981,-0.088195086,8.095584,-2.4520504,4.6780143,-3.9828088,8.261027,-8.609172,4.4634614,-8.844939,0.5126267
?,372.97836,65.47473,46.351425,22.86454,10.803347,23.10143,0.067817315,17.978703,-5.798039,13.765266,-1.9606977,6.3274446,-3.2913074,2.7412784,-5.6835847,8.236822,-5.737534,6.544755,-7.895533,-0.2623122
?,379.76602,66.79386,45.561623,21.891237,8.389681,19.420729,-1.2536337,19.806171,-4.829504,14.330506,0.108940095,9.616233,-0.9623308,6.617244,-3.4948037,6.5262923,-9.115152,4.691917,-7.45768,0.8011656
?,393.16495,70.472,35.452484,14.668556,9.314401,23.898098,1.4909886,18.633001,-6.3108363,14.943617,1.128208,8.03269,-3.7241168,2.6811185,-7.1483617,4.5795703,-9.745241,5.9872675,-6.764732,1.775315
?,332.91293,75.82892,48.55124,18.747015,6.8279057,19.293592,0.26389804,16.219072,-4.6280985,12.822054,0.5576245,9.120691,0.41248354,5.2202506,-6.8930373,0.69312906,-10.918022,2.0287192,-7.4067764,1.5551914
?,330.71332,72.514565,42.739754,19.136103,5.772614,18.658922,4.163367,17.490618,-4.1969523,13.467432,-3.1451538,1.4351624,-1.0187788,5.056088,-3.3686736,5.3292084,-6.7265677,3.6691484,-6.843197,0.72289383
?,339.19638,78.147125,42.3777,15.076334,3.3571694,16.372768,1.487364,17.403996,-5.514338,14.6638365,2.1768022,6.037026,-1.6312526,2.2981026,-7.6777754,4.8305836,-3.4857159,6.4722676,-6.9450355,1.3664666
?,331.9412,68.63681,41.950237,14.329419,7.6194577,20.748362,-0.5569058,18.401432,-1.9236697,15.265544,-0.5250053,3.4221997,-2.3487062,3.967201,-3.2702448,6.0388765,-5.392965,7.762401,-4.884869,2.3609524
?,327.09048,69.06018,44.950886,17.89299,8.844864,21.854582,1.7167307,17.646704,-3.491785,13.952292,-1.9026339,2.4390216,-3.2325344,1.6424606,-7.4040265,3.4428067,-7.7152205,6.0070977,-5.215637,1.7503045
?,334.85403,68.26449,45.373066,17.080608,7.280183,20.657001,0.75470805,19.13053,-3.273233,13.484547,0.6042035,6.8181834,-1.1073406,3.4982302,-7.0522633,3.4890888,-7.138374,5.5677214,-6.3594766,2.5728133
?,334.9208,69.793526,44.310825,15.654244,7.3444633,21.548378,2.2661963,18.727623,-4.8100653,13.642614,-1.6319841,4.3448453,-2.739017,0.9010801,-5.8308516,6.7575207,-5.690111,6.3276157,-5.7833266,0.15694852
?,337.91165,71.34397,47.006535,17.734451,7.205143,22.24024,4.004327,20.958948,-2.442949,13.154082,-2.1270697,3.2142463,-4.208977,1.1268733,-7.125108,3.9643416,-6.2278314,7.047186,-4.937838,2.096956
?,347.87253,70.89079,44.292538,16.565182,6.673187,21.057528,2.2095037,20.75253,-0.032664444,16.558914,-1.6358335,4.8974648,-0.33922794,5.6638603,-4.3701186,6.290779,-4.9044585,7.519012,-4.257996,1.9254471
?,347.41388,68.740776,45.658997,17.36067,8.477701,22.877983,1.1659372,19.731462,-3.242545,14.27478,-1.6424853,4.7844014,-3.3714278,0.5197286,-9.377177,3.5983763,-7.3487096,5.8565435,-5.4200807,2.4129596
?,357.50995,70.80457,41.662476,10.732571,4.5495815,21.329039,2.767197,22.584536,-5.314871,11.636536,-2.599569,4.1252503,-3.7144542,1.8665828,-7.1501713,6.6852193,-6.319333,4.748972,-8.692885,0.98804563
?,342.76282,67.80314,46.490524,16.677195,7.561116,20.51121,-2.0797899,17.888529,-3.301099,13.488495,-2.711587,3.975463,-3.1167436,0.2819554,-6.792017,7.6954136,-4.5876994,6.402861,-5.488882,2.0431533
?,358.9558,72.78516,36.9514,10.014001,9.99934,26.024496,1.1314719,18.820328,-5.575878,13.612488,-0.69200224,5.8724217,-1.9108914,3.8928506,-5.547595,5.249935,-7.2532783,6.829157,-4.254449,3.5429924
?,369.04504,74.68416,36.13721,7.3909216,8.581287,24.343191,-4.380311,17.62094,-3.2310483,15.175703,-0.40763915,4.063588,-3.8255346,1.1918063,-7.7484875,6.960344,-7.3423986,3.767867,-7.5900555,2.5914054
?,344.73227,68.00706,46.60213,14.39989,7.9923625,22.07464,-1.080389,18.702738,-3.5357857,13.923247,0.1399051,5.834666,-2.4702475,1.5748796,-8.701358,5.0203667,-8.5628805,5.713311,-4.0857053,3.5331407
?,348.51584,71.462685,44.383133,18.381042,8.811444,22.771996,1.5573677,19.796263,-0.09712787,17.746702,0.1237442,4.2770643,-3.0188026,3.6055593,-5.148594,5.175415,-6.677001,6.386207,-4.640119,3.5143526
?,352.82,69.18167,35.29558,17.10858,10.834026,21.479889,0.15898934,16.423136,-7.4611797,10.784337,-4.274489,4.121461,0.3187917,4.021406,-9.736584,3.780282,-4.2020607,8.9054985,-5.6298556,1.229836
?,351.9495,76.09212,43.705273,11.621857,3.780449,18.753454,-3.5233564,14.649331,-5.842922,12.139275,-5.2231493,1.0991628,-3.9377756,2.86362,-4.8944306,7.2653184,-6.2695503,5.455904,-6.6582894,2.8064356
?,331.30118,69.67889,43.097107,13.031451,6.5613246,21.856703,1.2125294,17.505049,-4.625453,12.829965,-1.2460641,5.1299534,-1.5239489,1.8047247,-4.397029,6.4414773,-6.3463235,4.626412,-6.0078473,2.0361183
?,338.532,67.76629,43.664307,13.782722,6.4293723,19.67084,0.69346225,17.699554,-3.440892,13.1769905,-2.510148,4.4877605,-2.706481,2.965859,-3.812862,6.583878,-6.059501,5.6683187,-3.6133158,3.301947
?,338.33456,72.97156,43.443188,9.768351,6.36679,23.466146,2.2679787,18.716883,-3.8549101,13.29127,0.22003075,7.434257,-0.8263761,2.9928863,-5.580605,5.5187554,-6.1706214,6.877411,-4.9760795,3.8074293
?,344.53702,70.60857,44.013195,15.1192045,6.26609,20.069288,1.5476528,18.891825,-3.94279,14.1588745,-1.779993,3.5075767,-3.0767245,1.95501,-7.869403,4.811899,-7.265686,4.513508,-5.0687413,4.3185906
?,366.8896,72.13184,34.38361,10.523792,13.428407,21.67509,-6.97241,14.337071,-6.713168,17.002228,1.0227176,2.0134838,-4.9422426,4.722611,-5.2698994,3.7085438,-11.891666,3.470051,-3.1289258,5.821147
?,353.4086,65.83556,37.4609,9.046107,10.079485,23.8182,-4.617607,17.250824,-2.703358,16.670578,0.40506694,3.8503468,-3.0726888,5.15198,-6.204331,5.3336406,-8.918784,5.7146196,-3.533508,5.032527
?,370.87286,74.054726,13.452648,-0.1423419,14.074009,26.09998,-1.736228,14.909113,-7.04226,15.352517,0.6170941,1.4856945,-6.4329767,4.882942,-2.697977,6.8891735,-8.280168,3.1159406,-6.8557944,4.012504
?,338.0366,76.551834,42.965324,19.07354,10.164174,20.37604,5.001462,21.068068,-0.7208184,15.022542,0.69152886,7.7307982,-0.9874587,1.15353,-4.8651814,6.5589075,-6.4572115,6.038905,-4.9292774,1.4820607
?,343.7953,72.561386,43.34743,18.24469,7.403112,20.029797,3.5976357,18.352581,-4.981745,11.357494,-1.0355735,5.972943,-2.232702,1.5684341,-4.511587,5.3545017,-7.9853477,5.8842916,-4.8163586,0.60540915
?,340.50214,66.30085,41.335495,16.405138,6.11336,18.61408,-0.18587531,16.681223,-2.9129384,13.855407,-0.865539,4.2056723,-4.0045524,2.5054827,-7.1203666,4.8075275,-5.423605,6.89357,-4.3070135,1.3100083
?,358.5962,69.23685,40.11852,20.230019,10.931292,20.429634,-0.45157483,15.704984,-7.1800036,11.757207,-1.7634401,5.514852,-4.449028,-0.24373375,-8.41196,6.5438366,-6.176066,5.7256827,-6.168431,4.037156
?,359.84604,64.7139,39.287838,11.21377,5.595415,20.71863,-2.2729294,16.780827,-4.2552776,14.002909,-1.2509412,4.6949024,-3.0598855,2.1749096,-7.3973827,7.4107804,-6.0037265,7.1225724,-4.3485465,3.2538338
?,345.59122,67.098114,39.718384,16.804455,9.494764,21.55364,0.42680043,17.464119,-7.0592113,11.011526,-1.3114129,6.2620115,-1.1587614,3.897081,-5.7172294,4.7832074,-7.229477,6.151909,-4.4278502,2.7380006
?,357.05936,69.308,42.04844,17.371496,8.575938,20.77707,2.4910321,20.414042,-2.9782748,13.278427,-1.6055521,5.50529,-3.2819111,3.0412652,-7.97769,3.2905595,-9.838194,5.7734227,-4.2419395,2.6661491
?,366.37347,70.74692,38.287296,5.356798,0.089721635,19.206585,-1.3751004,14.944626,-5.0820503,11.827234,0.70257235,10.422636,2.0929933,5.150566,-8.152413,6.3720045,-6.959086,9.741208,-2.7427464,2.9278197
?,361.30756,58.829647,39.39114,16.882843,11.594122,22.233652,1.3198323,19.905699,-4.9048877,12.671025,-0.41566744,3.6293867,-2.7651455,5.844517,-8.253294,7.3131847,-8.4922695,5.295605,-7.168959,3.0183694
?,366.04565,66.847755,40.737095,17.714573,9.45768,18.375633,-1.5637265,16.49722,-6.5088205,10.00967,-2.6340222,3.3856478,-4.8757567,4.052683,-6.28928,9.217306,-4.6687546,8.484621,-4.0404963,1.5845983
?,368.99118,73.72217,37.10005,13.274193,4.3176007,16.299328,-2.3895755,15.591786,-5.248805,14.828962,-2.1885757,2.7947693,-0.5821402,3.7573657,-7.110172,8.773704,-3.9224787,5.149766,-5.7235837,3.0988858
?,366.89334,72.069725,32.11623,8.024551,3.8163288,22.572906,7.690567,23.774387,-5.1092606,11.617353,-5.2161074,2.3914337,0.18217283,7.180263,-4.0202165,8.116843,-5.8306055,4.514374,-5.992224,3.263623
?,382.22217,71.072495,28.678268,9.236221,9.616141,20.556273,-1.7300192,16.079294,-9.827988,11.696726,-1.0006574,3.4984767,-2.1173377,3.3472369,-5.1265845,9.07637,-7.275662,3.1229618,-7.173718,3.5430968
?,356.38757,69.5592,35.42233,10.062656,10.107896,26.439972,1.7898216,15.83292,-6.082367,11.420696,-1.1940123,7.366175,-2.94496,0.17198642,-4.8758926,10.232896,-6.088369,5.6479673,-6.8763494,0.63748336
?,373.70657,74.881165,30.724737,9.1092005,14.169421,25.652359,-1.1872586,13.007938,-7.6738153,11.98854,-2.694483,2.3574855,-3.4672384,2.4150195,-6.346096,6.5244274,-7.930172,5.6531057,-4.3582554,3.7394571
?,343.5522,72.02357,45.767376,18.162199,7.631625,18.900902,-1.3862929,16.165491,-6.443641,10.301898,-2.9995303,4.4059734,-0.56224066,5.094097,-3.0985658,7.932908,-5.185812,7.158772,-3.9907112,2.5095992
?,349.22955,70.24879,37.83746,14.418658,8.373643,21.257254,2.9354618,18.205711,-6.128003,11.732028,-2.7852473,4.6243844,-2.2544322,1.6666144,-5.8276415,7.9349217,-7.058986,4.5749617,-6.2540946,1.1547296
?,346.48553,68.47564,44.015186,21.047771,11.820893,21.100935,1.3978891,18.934765,-4.4717746,13.717084,-0.3435809,5.836429,0.15431139,5.011736,-4.560161,6.4942117,-5.9570303,7.454372,-4.086244,2.1483564
?,338.80347,67.31211,45.355293,19.969986,9.580417,21.804682,1.2760499,18.244543,-3.5511065,12.85181,-0.3872267,6.451491,-0.40028575,2.0335479,-6.685036,6.691427,-4.9793596,6.028955,-3.7046146,1.0964953
?,346.51605,67.02551,43.150707,17.729292,8.335722,20.946484,1.6543369,17.495731,-4.8802643,11.912025,-1.7849545,5.5980606,-1.0668056,2.5619116,-5.6116285,6.718685,-4.625708,7.60464,-4.104398,1.5062779
?,352.12753,66.22033,39.655617,16.11468,6.5818615,18.666723,-1.9401383,14.659044,-6.947692,12.393169,-1.5067768,7.850465,1.7014263,5.3205657,-7.0435653,4.2553663,-6.9231873,6.3444834,-5.731375,0.5819937
?,344.5941,72.435074,47.73307,19.827633,9.215201,22.778185,2.7660594,16.883034,-8.104823,9.552765,-1.9316678,6.0856686,-0.103040375,3.6362364,-7.374601,5.475786,-6.8126273,5.972739,-4.9044437,1.8848648
?,357.26346,70.16925,42.577515,15.84784,6.0600348,18.499735,-0.5012314,16.884487,-5.931343,12.386505,-2.6759546,3.460507,-5.6304235,-0.5021984,-8.011924,6.0999317,-5.378624,8.82771,-3.3447678,2.7307773
?,347.67017,66.7964,41.216053,12.872923,5.2272754,20.763987,1.7734661,19.964926,-2.118099,14.628424,-2.1258745,2.8451936,-4.891738,1.1307687,-4.645947,6.7771287,-6.845756,5.4827423,-3.9597733,3.0391831
?,373.02872,83.035446,32.192394,2.9331276,4.129492,28.213673,12.680111,26.844881,-2.854432,12.44736,0.37635526,6.5472383,-5.629561,-0.8367259,-6.1448913,10.383188,-4.721117,4.7769957,-7.3079586,-0.4712381
?,370.9746,67.27406,25.913374,16.095505,12.3574505,20.673717,2.06103,19.501936,-3.1293955,15.061177,-2.1872692,3.6053643,-1.664423,2.5472302,-6.660301,6.1283526,-6.756473,5.946818,-5.1047378,2.8220615
?,350.19263,67.25503,41.775375,15.880808,6.910986,19.56647,1.8206767,19.36751,-1.9339136,14.261852,1.2474625,8.108892,0.61008126,4.5357833,-3.8926475,5.395777,-7.5683427,6.0689774,-4.5653944,1.9039191
?,359.86536,73.26658,34.70538,9.617018,7.290205,22.373957,3.2435021,15.924473,-9.353751,10.18034,-1.5275408,5.5247817,0.12824255,4.336866,-5.5724716,4.240512,-9.142176,4.142502,-3.8237116,2.8166437
?,362.37003,76.406105,42.055775,14.617088,6.7517257,23.091255,4.845734,18.902586,-5.713478,11.232108,-3.557563,5.6346292,0.46194437,6.0959134,-5.9694743,4.0128922,-9.6310215,8.148845,-1.0959523,5.625062
?,345.99414,68.26241,43.751694,17.458504,7.9685907,21.364666,0.952522,16.726849,-5.7867827,12.636808,-0.60528785,6.3476257,-3.1162922,2.443095,-5.0290456,5.9697943,-8.343575,5.3495545,-5.641286,-0.0674573
?,342.39093,65.78621,38.481342,18.559942,9.528661,19.494062,0.72851217,17.312643,-3.0139627,13.185987,-0.74940544,5.761773,-1.8722714,2.619892,-4.8649426,6.0947433,-6.1921244,7.2146783,-5.088879,0.6831952
?,343.54282,72.85758,39.258804,12.837889,7.014389,21.004444,3.0753047,19.303368,-4.5943613,11.930482,-1.697427,4.8605223,-3.6225746,1.2080151,-4.82981,7.2087765,-6.9697604,5.937794,-6.5405154,1.8783534
?,342.34018,64.02964,41.525974,17.993881,8.06273,19.331097,0.40614456,16.240923,-5.842813,13.662132,0.4081528,5.572055,-4.4541483,1.3787941,-5.5742583,5.33753,-6.5312214,6.491487,-5.6423254,2.2064254
?,368.6254,79.87995,36.33963,10.546678,5.802801,20.272287,0.30532762,18.196877,-1.8743392,14.664455,-1.5137328,4.689881,-3.3591607,3.6952927,-4.842367,7.197428,-6.298085,6.290321,-6.1711235,2.2323813
?,365.07474,66.36936,30.56861,14.505665,11.685994,22.603973,0.23759592,17.920025,-4.4983735,13.1181755,-5.8457317,2.1468394,0.24119793,6.293367,-8.036775,4.5939765,-4.115794,8.329996,-8.4154415,-0.057131704
?,358.28647,72.77459,39.20849,14.215061,5.679891,19.207449,-0.67345774,18.16983,0.24836405,16.216417,-2.7033756,6.2329645,1.2887818,3.3372085,-6.597871,5.569645,-6.842035,7.1502314,-4.5908623,3.6734655
?,336.9919,68.40236,42.06937,17.343481,8.337232,20.069984,1.3918849,16.979538,-4.255277,13.239342,-1.4362059,5.818875,-1.7159433,2.010084,-6.0795693,5.109426,-7.1823325,6.485976,-3.532719,2.1578193
?,358.09726,68.55033,36.72567,18.0251,10.037381,19.297188,-1.6885169,15.169517,-4.886409,14.3676605,-0.24859613,7.061949,-2.04593,1.6822755,-6.9840703,5.2365346,-6.4064984,7.5843377,-6.2463794,1.3499526
?,346.489,67.38244,40.092415,18.61831,7.389447,17.323805,-0.07910552,17.164188,-5.0085325,13.746449,-0.57939446,6.9895425,-0.7310434,2.8237019,-3.879166,6.557978,-8.615785,6.0485826,-4.8345323,0.43155482
?,359.78043,70.561424,33.762623,8.053935,2.009339,20.632496,4.038678,21.697104,-3.5904045,12.395751,-3.021863,4.25876,-3.3196816,3.4543636,-5.8359165,4.169195,-9.690944,5.825136,-4.843871,2.5538764
?,357.46536,70.45554,35.35132,15.212018,7.876926,20.255116,0.3384151,15.82748,-5.0411057,15.099517,-0.17452194,6.342327,-2.6857944,0.77222824,-6.706225,6.2383504,-6.592575,6.8969083,-5.7569256,1.1495656
?,350.2526,67.37229,40.28649,18.265585,6.9390397,20.576275,2.1927102,19.140121,-6.036577,12.799007,-0.7155986,5.4345512,-2.6261992,4.5315857,-3.700257,6.7187634,-6.6575527,7.9148293,-4.5236845,1.5354612
?,349.31772,68.17791,38.57342,13.774911,6.5023346,20.734634,-0.83625704,14.645581,-6.674237,13.9835825,-1.6652972,4.017084,-2.6699264,5.0457454,-3.1301262,6.882625,-8.01146,6.059979,-4.666023,1.3618753
?,354.0824,69.059494,36.135532,7.477051,6.563359,24.722063,3.2602608,19.15511,-6.590453,12.458902,2.03854,8.1777,-1.4507117,4.112017,-5.8754854,5.611708,-8.145898,7.3252883,-3.1980722,4.5347433
?,363.43442,69.43141,30.00253,10.405738,9.337597,24.535553,3.8363352,18.360634,-6.2013006,14.242697,0.68246526,7.2997046,-1.7821907,4.0144033,-4.9717703,7.440742,-6.150173,7.1183486,-3.4917665,5.564643
?,432.112,71.59837,-0.88367885,17.051666,9.9159355,13.487339,3.9123104,18.435448,-10.519233,18.49843,1.6342391,5.619011,-1.1486927,5.2956066,-4.1510425,8.825792,-7.319824,7.1476326,-4.6484737,4.3530045
?,357.15048,68.353966,40.54021,20.551046,12.081852,21.32467,-0.077708244,17.822525,-1.8190206,15.815898,1.2820677,6.58608,-2.1910093,3.0912313,-4.429121,6.558479,-6.439444,7.7289376,-3.6077828,3.8021374
?,399.14526,101.156494,32.062653,-7.7006264,-8.027632,12.617001,-5.90666,11.035142,-13.820081,7.416436,-4.035632,3.171324,-2.8682537,2.6918533,-6.1812553,9.066068,-6.685927,5.559521,-4.739678,3.724794
?,341.02194,72.175735,37.695568,18.337349,12.000086,23.511147,5.2599096,21.412745,-0.09366529,14.6226635,-0.33606803,8.721482,5.2255397,8.384657,-5.429723,6.207177,-4.121843,6.1002645,-5.711376,5.647563
?,319.96274,71.426704,38.81956,16.398966,11.768097,21.517092,4.359492,16.235596,-1.2550626,14.440081,0.6265793,4.868672,0.5663574,2.9604316,-3.023792,4.7998004,-5.134309,5.5558343,-3.8324466,1.3926941
?,323.05878,69.39936,36.533253,15.479857,11.624875,22.047762,3.2435317,17.222286,0.1136524,16.981306,0.17364688,4.5589576,-1.9092124,2.8476915,-4.039096,5.5564165,-4.100226,8.097038,-3.110678,3.8464038
?,328.31927,69.58568,40.53339,15.0252285,11.096185,22.684092,2.3788962,20.49625,1.8587797,17.326532,0.8248531,6.0392847,-0.9809519,2.9996212,-4.3955007,5.433325,-6.173312,7.4979095,-3.7091577,1.9118571
?,351.1386,72.95801,37.282143,7.9913235,6.5185447,21.030058,-0.044286184,16.812387,-4.480384,12.115442,-1.0245515,4.8149347,-1.972414,4.335517,-4.299383,5.0235014,-6.899848,5.9458237,-4.66872,3.2071908
?,355.62457,67.58578,36.915974,15.167116,11.754337,23.96681,2.2994118,19.643148,0.258263,18.414473,-0.9606693,5.017422,0.3152679,5.9143806,-4.799392,4.9283013,-7.5788627,6.964958,-5.7958236,0.8859974
?,357.3332,68.55519,34.421673,6.965274,8.734532,22.891022,0.9350605,19.373398,-1.4326649,14.160709,-1.1446784,3.2668746,-2.7265973,3.4811935,-5.093544,7.552804,-4.7828345,4.503643,-5.1763315,4.235087
?,352.3062,65.18541,38.474224,11.676193,11.827426,23.247782,-1.8749764,17.723099,0.20069265,15.38571,-2.4032838,4.2158403,0.85386336,5.8785543,-5.4118743,5.2806745,-6.453699,6.21928,-5.9792466,0.9570626
?,364.0153,73.42938,40.92855,7.949847,7.222473,18.975616,-4.715531,16.503698,-4.214074,12.475926,-1.0557051,6.166188,2.4050367,7.083212,-3.6227386,7.099056,-7.3596864,6.5723467,-5.640219,0.39126554
?,337.41687,74.21236,37.874474,12.552732,10.915569,23.2714,1.1005335,16.26604,-3.5182242,12.829207,-2.3725219,3.3984861,-1.8614036,2.8969457,-5.7121487,6.207618,-4.072837,7.0699606,-5.403003,1.5600332
?,323.62305,81.46551,33.150677,18.029163,11.305073,17.497313,0.96877766,13.033823,-3.070932,13.328511,-2.6890163,3.87854,-0.5220515,2.064103,-3.6612487,4.7839575,-4.0110145,6.706965,-5.307914,0.71783555
?,323.21762,81.61997,29.425512,10.6694765,9.289591,18.635233,4.776183,16.525085,1.8143843,15.576454,-0.08077326,4.5739284,-0.67152673,-0.3417567,-5.1376677,4.3285007,-3.21368,6.222357,-5.115287,1.6302574
?,315.711,79.46954,32.67887,15.557563,11.447931,19.382282,2.0350935,14.8985815,-0.32535198,13.906378,-3.1715648,2.7533216,-1.305888,1.6467296,-4.428055,4.1204777,-5.5245175,5.232164,-5.281909,1.3196356
?,316.80823,75.92174,30.340115,15.66491,11.752109,19.93458,3.1508498,16.195742,-0.18525079,15.12846,-2.5012124,3.561579,-0.6927731,2.2763329,-3.51908,5.4647326,-3.7354639,6.5665445,-3.9280653,1.7567458
?,321.2014,75.627525,30.02188,15.249206,11.9916,20.683084,5.417826,16.487383,0.8094396,15.100595,-2.5611138,5.435872,-0.19941671,1.2856399,-4.012664,4.6426506,-5.6656995,4.091937,-5.189995,1.571765
?,314.18823,76.48651,31.740797,16.90995,13.483812,19.849607,3.3054526,14.712195,-0.9224493,14.884119,-2.4168322,3.538263,-0.65891576,2.1732233,-3.3735483,5.2686024,-4.3978662,6.094105,-6.1294107,0.8043796
?,315.588,76.24952,30.48492,14.436591,11.370674,19.17184,3.4961653,14.7040205,-0.90733063,14.174389,-2.0701637,4.20556,-0.3543815,1.9939039,-3.044947,4.840863,-4.0240955,5.196175,-5.8031573,1.0937067
?,315.49197,76.81378,30.429272,13.622265,9.7784195,20.427826,4.7130356,15.9043455,-0.727469,14.383148,-2.1746507,4.7169795,-0.27755615,2.0021534,-3.6535168,3.9311752,-6.711344,5.3258963,-5.115951,0.89189464
?,314.0052,75.30484,31.473799,15.277791,10.683932,19.008558,2.8121705,13.994705,-2.02467,14.979723,-0.9369306,4.24727,-0.450695,2.2866802,-4.0480347,4.515395,-5.012412,5.451218,-5.195733,1.5334134
?,317.92715,75.29163,32.347336,16.040462,11.237903,19.867441,4.714491,17.839388,0.89413494,15.768433,-1.4122534,4.5895777,-0.21912313,3.5036235,-3.1517155,5.2555456,-4.896986,5.550157,-6.1782217,1.7201649
?,315.79742,74.83984,32.6114,16.620693,12.295781,20.585266,4.160027,16.128275,0.078819595,14.815418,-1.6067903,5.4087715,-0.7338561,1.0533535,-4.052388,3.7475529,-5.6002183,5.324491,-4.386112,1.5575362
?,315.3513,74.95346,30.332876,13.970717,10.226346,20.483246,5.657437,16.603525,-1.7305549,14.248552,-0.41576144,6.1525574,0.7784743,2.6567354,-2.9250925,5.1086984,-4.747411,6.8584914,-4.669371,1.7197078
?,313.02127,74.29299,31.612255,15.574827,9.684806,19.006527,2.8409047,15.406448,-0.12286023,16.163767,0.0025541887,4.3945947,-0.9495419,1.5683073,-3.5330064,5.0884986,-5.763766,5.482102,-5.8317842,1.4262909
?,312.62988,75.77233,31.559027,14.240237,9.946721,19.201674,3.4455867,14.823413,-1.0454491,14.451302,-2.7947032,3.5844605,-0.7265284,1.6487606,-3.24847,4.400985,-6.336937,4.408983,-5.4141316,1.1145632
?,332.27417,74.77644,40.058167,21.817432,9.905224,22.263817,5.6003265,19.11656,0.35287988,13.243715,-1.6764754,7.8864303,-0.3759298,1.1973137,-3.7336,6.318025,-7.5831676,3.5810008,-5.026946,2.0010753
?,333.7677,68.33599,40.629086,16.315649,9.097647,21.790142,4.100244,17.335997,-3.2317786,14.635376,-0.49401438,4.970286,-2.0425053,1.0907662,-5.1024632,7.27028,-6.0963273,7.7421217,-4.2548647,3.191952
?,346.22357,62.628685,42.53788,19.729076,8.662906,23.276196,1.1983799,18.25088,-1.7229459,12.884308,-2.5166168,5.0826755,-3.7166615,2.901915,-5.261742,6.43119,-7.738556,4.5767145,-8.597188,1.5667844
?,372.92004,78.66521,51.505615,25.48501,18.797798,29.032364,6.232827,23.823387,3.1617746,14.557976,-0.016012317,8.102044,1.0886595,5.1453013,-1.7505089,7.9104285,-6.2105613,6.464012,-3.2482896,6.1196413
?,358.81006,58.065586,34.148308,16.023731,10.45155,23.129513,-0.57087123,21.046759,3.0499437,16.807854,-1.6483743,6.5073166,0.38300583,2.747169,-7.2978287,7.314589,-7.0253115,5.5086265,-6.5957017,2.8461611
?,348.9569,64.14382,41.102898,15.352525,7.815943,21.502771,-0.33624417,18.57707,-1.8495895,12.896877,-2.0787106,4.5924473,-1.8588855,3.3099427,-6.273576,5.117903,-7.3802457,6.998442,-4.8491716,2.63078
?,344.2818,61.939964,34.50043,15.094887,11.518462,25.245398,1.4124794,19.647772,-0.5887969,13.332512,-0.2070248,6.658755,-3.775172,1.1115985,-5.3509994,4.3582377,-7.709475,7.2694263,-3.5909612,2.8525023
?,343.82126,67.319016,40.888847,17.492935,9.528345,25.357111,3.7307234,17.343353,-2.9896102,13.669201,0.5388906,5.484111,-0.5826371,3.7289684,-6.252228,4.7348547,-6.3184414,6.4956665,-5.327837,2.3963108
?,348.20438,67.18948,36.71583,13.901421,5.9022713,21.394255,3.884253,20.609268,-2.8214679,14.5415535,-0.26657045,4.498974,-3.6283026,0.7451987,-6.352249,5.8852453,-7.80058,5.6843243,-6.590447,-0.4776121
?,351.37827,64.19148,40.409992,17.549976,6.6296215,21.457876,1.9266645,17.284126,-2.796805,14.082222,-0.69151974,6.851707,-0.9313959,2.4140902,-4.6825275,7.798879,-7.1292477,5.591284,-4.6889296,5.307731
?,354.7785,67.81837,43.103813,19.16689,9.692515,25.28411,6.5075173,23.833658,1.6400102,16.127237,-0.023257844,6.8641205,0.20209466,2.621859,-3.4086843,7.075471,-9.13876,5.3906856,-5.233479,1.1238893
?,356.05704,67.23588,38.72678,11.94694,7.9259214,27.893822,6.3284693,20.005785,-4.2328444,12.17875,0.9713418,9.024647,0.001734202,3.6230304,-5.937625,4.6555095,-7.371614,7.833162,-4.4940658,3.0826945
